,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
1188,Nordeste,BA,,29,,,,2023-03-10,10,14873064.0,1792572,0,31459,0,,,
1189,Nordeste,BA,,29,,,,2023-03-11,10,14873064.0,1793882,1310,31473,14,,,
1190,Sudeste,MG,,31,,,,2023-01-01,1,21168791.0,4079422,0,64447,0,,,
1191,Sudeste,MG,,31,,,,2023-01-02,1,21168791.0,4086432,7010,64474,27,,,
1192,Sudeste,MG,,31,,,,2023-01-03,1,21168791.0,4088797,2365,64487,13,,,
1193,Sudeste,MG,,31,,,,2023-01-04,1,21168791.0,4094015,5218,64519,32,,,
1194,Sudeste,MG,,31,,,,2023-01-05,1,21168791.0,4098485,4470,64543,24,,,
1195,Sudeste,MG,,31,,,,2023-01-06,1,21168791.0,4101022,2537,64577,34,,,
1196,Sudeste,MG,,31,,,,2023-01-07,1,21168791.0,4101022,0,64577,0,,,
1197,Sudeste,MG,,31,,,,2023-01-08,2,21168791.0,4101022,0,64577,0,,,
1198,Sudeste,MG,,31,,,,2023-01-09,2,21168791.0,4104701,3679,64590,13,,,
1199,Sudeste,MG,,31,,,,2023-01-10,2,21168791.0,4107756,3055,64590,0,,,
1200,Sudeste,MG,,31,,,,2023-01-11,2,21168791.0,4110616,2860,64616,26,,,
1201,Sudeste,MG,,31,,,,2023-01-12,2,21168791.0,4112557,1941,64657,41,,,
1202,Sudeste,MG,,31,,,,2023-01-13,2,21168791.0,4114182,1625,64687,30,,,
1203,Sudeste,MG,,31,,,,2023-01-14,2,21168791.0,4114182,0,64687,0,,,
1204,Sudeste,MG,,31,,,,2023-01-15,3,21168791.0,4114182,0,64687,0,,,
1205,Sudeste,MG,,31,,,,2023-01-16,3,21168791.0,4116776,2594,64698,11,,,
1206,Sudeste,MG,,31,,,,2023-01-17,3,21168791.0,4118122,1346,64717,19,,,
1207,Sudeste,MG,,31,,,,2023-01-18,3,21168791.0,4119363,1241,64749,32,,,
1208,Sudeste,MG,,31,,,,2023-01-19,3,21168791.0,4120843,1480,64773,24,,,
1209,Sudeste,MG,,31,,,,2023-01-20,3,21168791.0,4122029,1186,64799,26,,,
1210,Sudeste,MG,,31,,,,2023-01-21,3,21168791.0,4122029,0,64799,0,,,
1211,Sudeste,MG,,31,,,,2023-01-22,4,21168791.0,4122029,0,64799,0,,,
1212,Sudeste,MG,,31,,,,2023-01-23,4,21168791.0,4124244,2215,64819,20,,,
1213,Sudeste,MG,,31,,,,2023-01-24,4,21168791.0,4125271,1027,64839,20,,,
1214,Sudeste,MG,,31,,,,2023-01-25,4,21168791.0,4126949,1678,64859,20,,,
1215,Sudeste,MG,,31,,,,2023-01-26,4,21168791.0,4128254,1305,64887,28,,,
1216,Sudeste,MG,,31,,,,2023-01-27,4,21168791.0,4129935,1681,64895,8,,,
1217,Sudeste,MG,,31,,,,2023-01-28,4,21168791.0,4129935,0,64895,0,,,
1218,Sudeste,MG,,31,,,,2023-01-29,5,21168791.0,4129935,0,64895,0,,,
1219,Sudeste,MG,,31,,,,2023-01-30,5,21168791.0,4131233,1298,64902,7,,,
1220,Sudeste,MG,,31,,,,2023-01-31,5,21168791.0,4137446,6213,64935,33,,,
1221,Sudeste,MG,,31,,,,2023-02-01,5,21168791.0,4141458,4012,64957,22,,,
1222,Sudeste,MG,,31,,,,2023-02-02,5,21168791.0,4153435,11977,64965,8,,,
1223,Sudeste,MG,,31,,,,2023-02-03,5,21168791.0,4153950,515,64982,17,,,
1224,Sudeste,MG,,31,,,,2023-02-04,5,21168791.0,4153950,0,64982,0,,,
1225,Sudeste,MG,,31,,,,2023-02-05,6,21168791.0,4153950,0,64982,0,,,
1226,Sudeste,MG,,31,,,,2023-02-06,6,21168791.0,4157217,3267,64995,13,,,
1227,Sudeste,MG,,31,,,,2023-02-07,6,21168791.0,4158608,1391,65005,10,,,
1228,Sudeste,MG,,31,,,,2023-02-08,6,21168791.0,4168815,10207,64962,-43,,,
1229,Sudeste,MG,,31,,,,2023-02-09,6,21168791.0,4171030,2215,64962,0,,,
1230,Sudeste,MG,,31,,,,2023-02-10,6,21168791.0,4175605,4575,64962,0,,,
1231,Sudeste,MG,,31,,,,2023-02-11,6,21168791.0,4175605,0,64962,0,,,
1232,Sudeste,MG,,31,,,,2023-02-12,7,21168791.0,4175605,0,64962,0,,,
1233,Sudeste,MG,,31,,,,2023-02-13,7,21168791.0,4189328,13723,65005,43,,,
1234,Sudeste,MG,,31,,,,2023-02-14,7,21168791.0,4176305,-13023,65005,0,,,
1235,Sudeste,MG,,31,,,,2023-02-15,7,21168791.0,4178234,1929,65005,0,,,
1236,Sudeste,MG,,31,,,,2023-02-16,7,21168791.0,4178803,569,65074,69,,,
1237,Sudeste,MG,,31,,,,2023-02-17,7,21168791.0,4184728,5925,65075,1,,,
1238,Sudeste,MG,,31,,,,2023-02-18,7,21168791.0,4184728,0,65075,0,,,
1239,Sudeste,MG,,31,,,,2023-02-19,8,21168791.0,4184728,0,65075,0,,,
1240,Sudeste,MG,,31,,,,2023-02-20,8,21168791.0,4184728,0,65075,0,,,
1241,Sudeste,MG,,31,,,,2023-02-21,8,21168791.0,4184728,0,65075,0,,,
1242,Sudeste,MG,,31,,,,2023-02-22,8,21168791.0,4184728,0,65075,0,,,
1243,Sudeste,MG,,31,,,,2023-02-23,8,21168791.0,4185759,1031,65471,396,,,
1244,Sudeste,MG,,31,,,,2023-02-24,8,21168791.0,4187298,1539,65471,0,,,
1245,Sudeste,MG,,31,,,,2023-02-25,8,21168791.0,4187298,0,65471,0,,,
1246,Sudeste,MG,,31,,,,2023-02-26,9,21168791.0,4187298,0,65471,0,,,
1247,Sudeste,MG,,31,,,,2023-02-27,9,21168791.0,4190922,3624,65471,0,,,
1248,Sudeste,MG,,31,,,,2023-02-28,9,21168791.0,4193836,2914,65471,0,,,
1249,Sudeste,MG,,31,,,,2023-03-01,9,21168791.0,4194916,1080,65498,27,,,
1250,Sudeste,MG,,31,,,,2023-03-02,9,21168791.0,4189222,-5694,65498,0,,,
1251,Sudeste,MG,,31,,,,2023-03-03,9,21168791.0,4189760,538,65507,9,,,
1252,Sudeste,MG,,31,,,,2023-03-04,9,21168791.0,4189760,0,65507,0,,,
1253,Sudeste,MG,,31,,,,2023-03-05,10,21168791.0,4189760,0,65507,0,,,
1254,Sudeste,MG,,31,,,,2023-03-06,10,21168791.0,4189760,0,65507,0,,,
1255,Sudeste,MG,,31,,,,2023-03-07,10,21168791.0,4189760,0,65507,0,,,
1256,Sudeste,MG,,31,,,,2023-03-08,10,21168791.0,4189760,0,65507,0,,,
1257,Sudeste,MG,,31,,,,2023-03-09,10,21168791.0,4189760,0,65507,0,,,
1258,Sudeste,MG,,31,,,,2023-03-10,10,21168791.0,4189760,0,65507,0,,,
1259,Sudeste,MG,,31,,,,2023-03-11,10,21168791.0,4194616,4856,65555,48,,,
1260,Sudeste,ES,,32,,,,2023-01-01,1,4018650.0,1311144,0,14964,0,,,
1261,Sudeste,ES,,32,,,,2023-01-02,1,4018650.0,1312366,1222,14972,8,,,
1262,Sudeste,ES,,32,,,,2023-01-03,1,4018650.0,1313100,734,14974,2,,,
1263,Sudeste,ES,,32,,,,2023-01-04,1,4018650.0,1313725,625,14975,1,,,
1264,Sudeste,ES,,32,,,,2023-01-05,1,4018650.0,1314072,347,14977,2,,,
1265,Sudeste,ES,,32,,,,2023-01-06,1,4018650.0,1314760,688,14980,3,,,
1266,Sudeste,ES,,32,,,,2023-01-07,1,4018650.0,1314967,207,14980,0,,,
1267,Sudeste,ES,,32,,,,2023-01-08,2,4018650.0,1315072,105,14982,2,,,
1268,Sudeste,ES,,32,,,,2023-01-09,2,4018650.0,1315072,0,14982,0,,,
1269,Sudeste,ES,,32,,,,2023-01-10,2,4018650.0,1315441,369,14984,2,,,
1270,Sudeste,ES,,32,,,,2023-01-11,2,4018650.0,1315894,453,14986,2,,,
1271,Sudeste,ES,,32,,,,2023-01-12,2,4018650.0,1316144,250,14990,4,,,
1272,Sudeste,ES,,32,,,,2023-01-13,2,4018650.0,1316413,269,14992,2,,,
1273,Sudeste,ES,,32,,,,2023-01-14,2,4018650.0,1316663,250,14992,0,,,
1274,Sudeste,ES,,32,,,,2023-01-15,3,4018650.0,1316663,0,14992,0,,,
1275,Sudeste,ES,,32,,,,2023-01-16,3,4018650.0,1316773,110,14993,1,,,
1276,Sudeste,ES,,32,,,,2023-01-17,3,4018650.0,1317160,387,14997,4,,,
1277,Sudeste,ES,,32,,,,2023-01-18,3,4018650.0,1317329,169,14997,0,,,
1278,Sudeste,ES,,32,,,,2023-01-19,3,4018650.0,1317584,255,14998,1,,,
1279,Sudeste,ES,,32,,,,2023-01-20,3,4018650.0,1317879,295,15001,3,,,
1280,Sudeste,ES,,32,,,,2023-01-21,3,4018650.0,1318014,135,15002,1,,,
1281,Sudeste,ES,,32,,,,2023-01-22,4,4018650.0,1318026,12,15002,0,,,
1282,Sudeste,ES,,32,,,,2023-01-23,4,4018650.0,1318159,133,15002,0,,,
1283,Sudeste,ES,,32,,,,2023-01-24,4,4018650.0,1318282,123,15003,1,,,
1284,Sudeste,ES,,32,,,,2023-01-25,4,4018650.0,1318655,373,15003,0,,,
1285,Sudeste,ES,,32,,,,2023-01-26,4,4018650.0,1318838,183,15009,6,,,
1286,Sudeste,ES,,32,,,,2023-01-27,4,4018650.0,1319000,162,15010,1,,,
1287,Sudeste,ES,,32,,,,2023-01-28,4,4018650.0,1319188,188,15012,2,,,
1288,Sudeste,ES,,32,,,,2023-01-29,5,4018650.0,1319224,36,15013,1,,,
1289,Sudeste,ES,,32,,,,2023-01-30,5,4018650.0,1319238,14,15013,0,,,
1290,Sudeste,ES,,32,,,,2023-01-31,5,4018650.0,1319367,129,15015,2,,,
1291,Sudeste,ES,,32,,,,2023-02-01,5,4018650.0,1319627,260,15020,5,,,
1292,Sudeste,ES,,32,,,,2023-02-02,5,4018650.0,1319730,103,15022,2,,,
1293,Sudeste,ES,,32,,,,2023-02-03,5,4018650.0,1319928,198,15023,1,,,
1294,Sudeste,ES,,32,,,,2023-02-04,5,4018650.0,1320097,169,15025,2,,,
1295,Sudeste,ES,,32,,,,2023-02-05,6,4018650.0,1320097,0,15025,0,,,
1296,Sudeste,ES,,32,,,,2023-02-06,6,4018650.0,1320109,12,15026,1,,,
1297,Sudeste,ES,,32,,,,2023-02-07,6,4018650.0,1320365,256,15029,3,,,
1298,Sudeste,ES,,32,,,,2023-02-08,6,4018650.0,1320511,146,15030,1,,,
1299,Sudeste,ES,,32,,,,2023-02-09,6,4018650.0,1320511,0,15030,0,,,
1300,Sudeste,ES,,32,,,,2023-02-10,6,4018650.0,1320814,303,15032,2,,,
1301,Sudeste,ES,,32,,,,2023-02-11,6,4018650.0,1320842,28,15032,0,,,
1302,Sudeste,ES,,32,,,,2023-02-12,7,4018650.0,1320835,-7,15032,0,,,
1303,Sudeste,ES,,32,,,,2023-02-13,7,4018650.0,1320945,110,15032,0,,,
1304,Sudeste,ES,,32,,,,2023-02-14,7,4018650.0,1321070,125,15036,4,,,
1305,Sudeste,ES,,32,,,,2023-02-15,7,4018650.0,1321164,94,15036,0,,,
1306,Sudeste,ES,,32,,,,2023-02-16,7,4018650.0,1321462,298,15037,1,,,
1307,Sudeste,ES,,32,,,,2023-02-17,7,4018650.0,1321526,64,15037,0,,,
1308,Sudeste,ES,,32,,,,2023-02-18,7,4018650.0,1321526,0,15037,0,,,
1309,Sudeste,ES,,32,,,,2023-02-19,8,4018650.0,1321526,0,15037,0,,,
1310,Sudeste,ES,,32,,,,2023-02-20,8,4018650.0,1321526,0,15037,0,,,
1311,Sudeste,ES,,32,,,,2023-02-21,8,4018650.0,1321847,321,15037,0,,,
1312,Sudeste,ES,,32,,,,2023-02-22,8,4018650.0,1321526,-321,15037,0,,,
1313,Sudeste,ES,,32,,,,2023-02-23,8,4018650.0,1321946,420,15037,0,,,
1314,Sudeste,ES,,32,,,,2023-02-24,8,4018650.0,1322171,225,15039,2,,,
1315,Sudeste,ES,,32,,,,2023-02-25,8,4018650.0,1322363,192,15039,0,,,
1316,Sudeste,ES,,32,,,,2023-02-26,9,4018650.0,1322373,10,15039,0,,,
1317,Sudeste,ES,,32,,,,2023-02-27,9,4018650.0,1322373,0,15039,0,,,
1318,Sudeste,ES,,32,,,,2023-02-28,9,4018650.0,1322738,365,15041,2,,,
1319,Sudeste,ES,,32,,,,2023-03-01,9,4018650.0,1322738,0,15041,0,,,
1320,Sudeste,ES,,32,,,,2023-03-02,9,4018650.0,1322738,0,15041,0,,,
1321,Sudeste,ES,,32,,,,2023-03-03,9,4018650.0,1323318,580,15041,0,,,
1322,Sudeste,ES,,32,,,,2023-03-04,9,4018650.0,1323595,277,15041,0,,,
1323,Sudeste,ES,,32,,,,2023-03-05,10,4018650.0,1323595,0,15041,0,,,
1324,Sudeste,ES,,32,,,,2023-03-06,10,4018650.0,1323595,0,15041,0,,,
1325,Sudeste,ES,,32,,,,2023-03-07,10,4018650.0,1323595,0,15041,0,,,
1326,Sudeste,ES,,32,,,,2023-03-08,10,4018650.0,1323595,0,15041,0,,,
1327,Sudeste,ES,,32,,,,2023-03-09,10,4018650.0,1323595,0,15041,0,,,
1328,Sudeste,ES,,32,,,,2023-03-10,10,4018650.0,1323595,0,15041,0,,,
1329,Sudeste,ES,,32,,,,2023-03-11,10,4018650.0,1324306,711,15044,3,,,
1330,Sudeste,RJ,,33,,,,2023-01-01,1,17264943.0,2701378,0,76508,0,,,
1331,Sudeste,RJ,,33,,,,2023-01-02,1,17264943.0,2702176,798,76513,5,,,
1332,Sudeste,RJ,,33,,,,2023-01-03,1,17264943.0,2702876,700,76526,13,,,
1333,Sudeste,RJ,,33,,,,2023-01-04,1,17264943.0,2705998,3122,76534,8,,,
1334,Sudeste,RJ,,33,,,,2023-01-05,1,17264943.0,2706528,530,76539,5,,,
1335,Sudeste,RJ,,33,,,,2023-01-06,1,17264943.0,2709073,2545,76545,6,,,
1336,Sudeste,RJ,,33,,,,2023-01-07,1,17264943.0,2709073,0,76545,0,,,
1337,Sudeste,RJ,,33,,,,2023-01-08,2,17264943.0,2709073,0,76545,0,,,
1338,Sudeste,RJ,,33,,,,2023-01-09,2,17264943.0,2709712,639,76553,8,,,
1339,Sudeste,RJ,,33,,,,2023-01-10,2,17264943.0,2712254,2542,76562,9,,,
1340,Sudeste,RJ,,33,,,,2023-01-11,2,17264943.0,2713302,1048,76566,4,,,
1341,Sudeste,RJ,,33,,,,2023-01-12,2,17264943.0,2714491,1189,76597,31,,,
1342,Sudeste,RJ,,33,,,,2023-01-13,2,17264943.0,2715649,1158,76605,8,,,
1343,Sudeste,RJ,,33,,,,2023-01-14,2,17264943.0,2715649,0,76605,0,,,
1344,Sudeste,RJ,,33,,,,2023-01-15,3,17264943.0,2715649,0,76605,0,,,
1345,Sudeste,RJ,,33,,,,2023-01-16,3,17264943.0,2717193,1544,76615,10,,,
1346,Sudeste,RJ,,33,,,,2023-01-17,3,17264943.0,2718341,1148,76622,7,,,
1347,Sudeste,RJ,,33,,,,2023-01-18,3,17264943.0,2718700,359,76631,9,,,
1348,Sudeste,RJ,,33,,,,2023-01-19,3,17264943.0,2719059,359,76636,5,,,
1349,Sudeste,RJ,,33,,,,2023-01-20,3,17264943.0,2719059,0,76636,0,,,
1350,Sudeste,RJ,,33,,,,2023-01-21,3,17264943.0,2719059,0,76636,0,,,
1351,Sudeste,RJ,,33,,,,2023-01-22,4,17264943.0,2719059,0,76636,0,,,
1352,Sudeste,RJ,,33,,,,2023-01-23,4,17264943.0,2722927,3868,76646,10,,,
1353,Sudeste,RJ,,33,,,,2023-01-24,4,17264943.0,2723296,369,76652,6,,,
1354,Sudeste,RJ,,33,,,,2023-01-25,4,17264943.0,2725044,1748,76657,5,,,
1355,Sudeste,RJ,,33,,,,2023-01-26,4,17264943.0,2726134,1090,76658,1,,,
1356,Sudeste,RJ,,33,,,,2023-01-27,4,17264943.0,2727033,899,76664,6,,,
1357,Sudeste,RJ,,33,,,,2023-01-28,4,17264943.0,2727033,0,76664,0,,,
1358,Sudeste,RJ,,33,,,,2023-01-29,5,17264943.0,2727033,0,76664,0,,,
1359,Sudeste,RJ,,33,,,,2023-01-30,5,17264943.0,2728100,1067,76677,13,,,
1360,Sudeste,RJ,,33,,,,2023-01-31,5,17264943.0,2728919,819,76679,2,,,
1361,Sudeste,RJ,,33,,,,2023-02-01,5,17264943.0,2729686,767,76682,3,,,
1362,Sudeste,RJ,,33,,,,2023-02-02,5,17264943.0,2730501,815,76683,1,,,
1363,Sudeste,RJ,,33,,,,2023-02-03,5,17264943.0,2731244,743,76692,9,,,
1364,Sudeste,RJ,,33,,,,2023-02-04,5,17264943.0,2731244,0,76692,0,,,
1365,Sudeste,RJ,,33,,,,2023-02-05,6,17264943.0,2731244,0,76692,0,,,
1366,Sudeste,RJ,,33,,,,2023-02-06,6,17264943.0,2732126,882,76700,8,,,
1367,Sudeste,RJ,,33,,,,2023-02-07,6,17264943.0,2733232,1106,76709,9,,,
1368,Sudeste,RJ,,33,,,,2023-02-08,6,17264943.0,2733452,220,76714,5,,,
1369,Sudeste,RJ,,33,,,,2023-02-09,6,17264943.0,2733797,345,76725,11,,,
1370,Sudeste,RJ,,33,,,,2023-02-10,6,17264943.0,2735284,1487,76725,0,,,
1371,Sudeste,RJ,,33,,,,2023-02-11,6,17264943.0,2735284,0,76725,0,,,
1372,Sudeste,RJ,,33,,,,2023-02-12,7,17264943.0,2735284,0,76725,0,,,
1373,Sudeste,RJ,,33,,,,2023-02-13,7,17264943.0,2736123,839,76737,12,,,
1374,Sudeste,RJ,,33,,,,2023-02-14,7,17264943.0,2738010,1887,76765,28,,,
1375,Sudeste,RJ,,33,,,,2023-02-15,7,17264943.0,2738496,486,76769,4,,,
1376,Sudeste,RJ,,33,,,,2023-02-16,7,17264943.0,2740067,1571,76776,7,,,
1377,Sudeste,RJ,,33,,,,2023-02-17,7,17264943.0,2740730,663,76781,5,,,
1378,Sudeste,RJ,,33,,,,2023-02-18,7,17264943.0,2740730,0,76781,0,,,
1379,Sudeste,RJ,,33,,,,2023-02-19,8,17264943.0,2740730,0,76781,0,,,
1380,Sudeste,RJ,,33,,,,2023-02-20,8,17264943.0,2740730,0,76781,0,,,
1381,Sudeste,RJ,,33,,,,2023-02-21,8,17264943.0,2740730,0,76781,0,,,
1382,Sudeste,RJ,,33,,,,2023-02-22,8,17264943.0,2740730,0,76781,0,,,
1383,Sudeste,RJ,,33,,,,2023-02-23,8,17264943.0,2742697,1967,76803,22,,,
1384,Sudeste,RJ,,33,,,,2023-02-24,8,17264943.0,2744390,1693,76811,8,,,
1385,Sudeste,RJ,,33,,,,2023-02-25,8,17264943.0,2744390,0,76811,0,,,
1386,Sudeste,RJ,,33,,,,2023-02-26,9,17264943.0,2744390,0,76811,0,,,
1387,Sudeste,RJ,,33,,,,2023-02-27,9,17264943.0,2745792,1402,76817,6,,,
1388,Sudeste,RJ,,33,,,,2023-02-28,9,17264943.0,2748109,2317,76824,7,,,
1389,Sudeste,RJ,,33,,,,2023-03-01,9,17264943.0,2749661,1552,76833,9,,,
1390,Sudeste,RJ,,33,,,,2023-03-02,9,17264943.0,2751176,1515,76838,5,,,
1391,Sudeste,RJ,,33,,,,2023-03-03,9,17264943.0,2752662,1486,76844,6,,,
1392,Sudeste,RJ,,33,,,,2023-03-04,9,17264943.0,2754359,1697,76852,8,,,
1393,Sudeste,RJ,,33,,,,2023-03-05,10,17264943.0,2754359,0,76852,0,,,
1394,Sudeste,RJ,,33,,,,2023-03-06,10,17264943.0,2754359,0,76852,0,,,
1395,Sudeste,RJ,,33,,,,2023-03-07,10,17264943.0,2754359,0,76852,0,,,
1396,Sudeste,RJ,,33,,,,2023-03-08,10,17264943.0,2754359,0,76852,0,,,
1397,Sudeste,RJ,,33,,,,2023-03-09,10,17264943.0,2754359,0,76852,0,,,
1398,Sudeste,RJ,,33,,,,2023-03-10,10,17264943.0,2754359,0,76852,0,,,
1399,Sudeste,RJ,,33,,,,2023-03-11,10,17264943.0,2762341,7982,76904,52,,,
1400,Sudeste,SP,,35,,,,2023-01-01,1,45919049.0,6315333,0,177411,0,,,
1401,Sudeste,SP,,35,,,,2023-01-02,1,45919049.0,6317683,2350,177439,28,,,
1402,Sudeste,SP,,35,,,,2023-01-03,1,45919049.0,6321788,4105,177487,48,,,
1403,Sudeste,SP,,35,,,,2023-01-04,1,45919049.0,6327470,5682,177572,85,,,
1404,Sudeste,SP,,35,,,,2023-01-05,1,45919049.0,6333749,6279,177615,43,,,
1405,Sudeste,SP,,35,,,,2023-01-06,1,45919049.0,6339283,5534,177693,78,,,
1406,Sudeste,SP,,35,,,,2023-01-07,1,45919049.0,6339283,0,177693,0,,,
1407,Sudeste,SP,,35,,,,2023-01-08,2,45919049.0,6339283,0,177693,0,,,
1408,Sudeste,SP,,35,,,,2023-01-09,2,45919049.0,6346096,6813,177740,47,,,
1409,Sudeste,SP,,35,,,,2023-01-10,2,45919049.0,6352526,6430,177740,0,,,
1410,Sudeste,SP,,35,,,,2023-01-11,2,45919049.0,6357566,5040,177740,0,,,
1411,Sudeste,SP,,35,,,,2023-01-12,2,45919049.0,6362607,5041,177740,0,,,
1412,Sudeste,SP,,35,,,,2023-01-13,2,45919049.0,6367148,4541,177740,0,,,
1413,Sudeste,SP,,35,,,,2023-01-14,2,45919049.0,6367148,0,177740,0,,,
1414,Sudeste,SP,,35,,,,2023-01-15,3,45919049.0,6367148,0,177740,0,,,
1415,Sudeste,SP,,35,,,,2023-01-16,3,45919049.0,6367148,0,177740,0,,,
1416,Sudeste,SP,,35,,,,2023-01-17,3,45919049.0,6377010,9862,177740,0,,,
1417,Sudeste,SP,,35,,,,2023-01-18,3,45919049.0,6377010,0,177740,0,,,
1418,Sudeste,SP,,35,,,,2023-01-19,3,45919049.0,6385729,8719,178149,409,,,
1419,Sudeste,SP,,35,,,,2023-01-20,3,45919049.0,6389460,3731,178178,29,,,
1420,Sudeste,SP,,35,,,,2023-01-21,3,45919049.0,6389460,0,178178,0,,,
1421,Sudeste,SP,,35,,,,2023-01-22,4,45919049.0,6389460,0,178178,0,,,
1422,Sudeste,SP,,35,,,,2023-01-23,4,45919049.0,6389460,0,178178,0,,,
1423,Sudeste,SP,,35,,,,2023-01-24,4,45919049.0,6398150,8690,178272,94,,,
1424,Sudeste,SP,,35,,,,2023-01-25,4,45919049.0,6401428,3278,178319,47,,,
1425,Sudeste,SP,,35,,,,2023-01-26,4,45919049.0,6403854,2426,178348,29,,,
1426,Sudeste,SP,,35,,,,2023-01-27,4,45919049.0,6403854,0,178348,0,,,
1427,Sudeste,SP,,35,,,,2023-01-28,4,45919049.0,6403854,0,178348,0,,,
1428,Sudeste,SP,,35,,,,2023-01-29,5,45919049.0,6403854,0,178348,0,,,
1429,Sudeste,SP,,35,,,,2023-01-30,5,45919049.0,6409826,5972,178428,80,,,
1430,Sudeste,SP,,35,,,,2023-01-31,5,45919049.0,6412507,2681,178475,47,,,
1431,Sudeste,SP,,35,,,,2023-02-01,5,45919049.0,6415059,2552,178532,57,,,
1432,Sudeste,SP,,35,,,,2023-02-02,5,45919049.0,6417480,2421,178565,33,,,
1433,Sudeste,SP,,35,,,,2023-02-03,5,45919049.0,6419637,2157,178608,43,,,
1434,Sudeste,SP,,35,,,,2023-02-04,5,45919049.0,6419637,0,178608,0,,,
1435,Sudeste,SP,,35,,,,2023-02-05,6,45919049.0,6419637,0,178608,0,,,
1436,Sudeste,SP,,35,,,,2023-02-06,6,45919049.0,6422005,2368,178640,32,,,
1437,Sudeste,SP,,35,,,,2023-02-07,6,45919049.0,6422005,0,178640,0,,,
1438,Sudeste,SP,,35,,,,2023-02-08,6,45919049.0,6426265,4260,178706,66,,,
1439,Sudeste,SP,,35,,,,2023-02-09,6,45919049.0,6428812,2547,178723,17,,,
1440,Sudeste,SP,,35,,,,2023-02-10,6,45919049.0,6431045,2233,178738,15,,,
1441,Sudeste,SP,,35,,,,2023-02-11,6,45919049.0,6431045,0,178738,0,,,
1442,Sudeste,SP,,35,,,,2023-02-12,7,45919049.0,6431045,0,178738,0,,,
1443,Sudeste,SP,,35,,,,2023-02-13,7,45919049.0,6433698,2653,178748,10,,,
1444,Sudeste,SP,,35,,,,2023-02-14,7,45919049.0,6435948,2250,178779,31,,,
1445,Sudeste,SP,,35,,,,2023-02-15,7,45919049.0,6438737,2789,178801,22,,,
1446,Sudeste,SP,,35,,,,2023-02-16,7,45919049.0,6441519,2782,178824,23,,,
1447,Sudeste,SP,,35,,,,2023-02-17,7,45919049.0,6444454,2935,178840,16,,,
1448,Sudeste,SP,,35,,,,2023-02-18,7,45919049.0,6444454,0,178840,0,,,
1449,Sudeste,SP,,35,,,,2023-02-19,8,45919049.0,6444454,0,178840,0,,,
1450,Sudeste,SP,,35,,,,2023-02-20,8,45919049.0,6444454,0,178840,0,,,
1451,Sudeste,SP,,35,,,,2023-02-21,8,45919049.0,6444454,0,178840,0,,,
1452,Sudeste,SP,,35,,,,2023-02-22,8,45919049.0,6448208,3754,178858,18,,,
1453,Sudeste,SP,,35,,,,2023-02-23,8,45919049.0,6449802,1594,178872,14,,,
1454,Sudeste,SP,,35,,,,2023-02-24,8,45919049.0,6452475,2673,178915,43,,,
1455,Sudeste,SP,,35,,,,2023-02-25,8,45919049.0,6452475,0,178915,0,,,
1456,Sudeste,SP,,35,,,,2023-02-26,9,45919049.0,6452475,0,178915,0,,,
1457,Sudeste,SP,,35,,,,2023-02-27,9,45919049.0,6457756,5281,178957,42,,,
1458,Sudeste,SP,,35,,,,2023-02-28,9,45919049.0,6461165,3409,178993,36,,,
1459,Sudeste,SP,,35,,,,2023-03-01,9,45919049.0,6464309,3144,179013,20,,,
1460,Sudeste,SP,,35,,,,2023-03-02,9,45919049.0,6466727,2418,179032,19,,,
1461,Sudeste,SP,,35,,,,2023-03-03,9,45919049.0,6469442,2715,179039,7,,,
1462,Sudeste,SP,,35,,,,2023-03-04,9,45919049.0,6469442,0,179039,0,,,
1463,Sudeste,SP,,35,,,,2023-03-05,10,45919049.0,6469442,0,179039,0,,,
1464,Sudeste,SP,,35,,,,2023-03-06,10,45919049.0,6469442,0,179039,0,,,
1465,Sudeste,SP,,35,,,,2023-03-07,10,45919049.0,6469442,0,179039,0,,,
1466,Sudeste,SP,,35,,,,2023-03-08,10,45919049.0,6469442,0,179039,0,,,
1467,Sudeste,SP,,35,,,,2023-03-09,10,45919049.0,6469442,0,179039,0,,,
1468,Sudeste,SP,,35,,,,2023-03-10,10,45919049.0,6469442,0,179039,0,,,
1469,Sudeste,SP,,35,,,,2023-03-11,10,45919049.0,6489494,20052,179176,137,,,
1470,Sul,PR,,41,,,,2023-01-01,1,11433957.0,2861213,0,45718,0,,,
1471,Sul,PR,,41,,,,2023-01-02,1,11433957.0,2863709,2496,45720,2,,,
1472,Sul,PR,,41,,,,2023-01-03,1,11433957.0,2865276,1567,45740,20,,,
1473,Sul,PR,,41,,,,2023-01-04,1,11433957.0,2867453,2177,45760,20,,,
1474,Sul,PR,,41,,,,2023-01-05,1,11433957.0,2869581,2128,45774,14,,,
1475,Sul,PR,,41,,,,2023-01-06,1,11433957.0,2871590,2009,45792,18,,,
1476,Sul,PR,,41,,,,2023-01-07,1,11433957.0,2873353,1763,45804,12,,,
1477,Sul,PR,,41,,,,2023-01-08,2,11433957.0,2873698,345,45805,1,,,
1478,Sul,PR,,41,,,,2023-01-09,2,11433957.0,2874116,418,45805,0,,,
